id,guid,mid,mod,usn,tags,flds,sfld,csum,flags,data
1249377138390,i@>Y!k:Gq:,1342696092615,1342696094,8, Intermediate ,"勝てるかどうか分からないが、ベストを尽くすのみだ。|I don't know whether I can win or not, but I will just do my best.|勝[か]てるかどうか 分[わ]からないが、ベストを 尽[つ]くすのみだ。",勝てるかどうか分からないが、ベストを尽くすのみだ。,1193357704,0,
1249377165265,^<ZB0e)+{,1342696092615,1342696094,8, Intermediate ,この答えは私のみ知っている。|Only I know the answer to this.|この 答[こた]えは 私[わたし]のみ 知[し]っている。,この答えは私のみ知っている。,2801355282,0,
1249377184968,Z`@#]!2s(,1342696092615,1342696094,8, Intermediate ,姓のみ記入のこと。|Write your surname only.|姓[せい]のみ 記入[きにゅう]のこと。,姓のみ記入のこと。,954741614,0,
1249377203640,qq]ojyW-S4,1342696092615,1342696094,8, Intermediate ,私はただ言われたことをするのみだ。|I will just do what I was told to do.|私[わたし]はただ 言[い]われたことをするのみだ。,私はただ言われたことをするのみだ。,1986915332,0,
1249377228765,n:|$|$xuV=,1342696092615,1342696094,8, Intermediate ,ただ実行あるのみだ。|The only thing we have to do is to put it into practice.|ただ 実行[じっこう]あるのみだ。,ただ実行あるのみだ。,732496434,0,
1249377280109,gZUbku9n?>,1342696092615,1342696094,8, Intermediate ,外装が終わったのみでまだほかは何も手が着いていない。|We've just finished the exterior and haven't started anything else yet.|外装[がいそう]が 終[お]わったのみでまだほかは 何[なに]も 手[て]が 着[つ]いていない。,外装が終わったのみでまだほかは何も手が着いていない。,1108264079,0,
1249377315859,fWAc>a%6QK,1342696092615,1342696094,8, Intermediate ,"私は日本語でのみ説明出来る。|I can explain it only in Japanese. (i.e., I cannot explain it in other languages.)|私[わたし]は 日本語[にほんご]でのみ 説明[せつめい] 出来[でき]る。",私は日本語でのみ説明出来る。,368317211,0,
1249377354015,o9Q6202yY/,1342696092615,1342696094,8, Intermediate ,"私は日本語のみで説明出来る。|I can explain it in Japanese alone. (i.e., I don't need any other languages but Japanese to explain it.)|私[わたし]は 日本語[にほんご]のみで 説明[せつめい] 出来[でき]る。",私は日本語のみで説明出来る。,3209262717,0,
1249377406953,oU<r8HO|ZL,1342696092615,1342696094,8, Intermediate ,私は鈴木先生の指導の下で修士論文を書き上げた。|I finished my master's thesis under Prof Suzuki's guidance.|私[わたし]は 鈴木[すずき] 先生[せんせい]の 指導[しどう]の 下[もと]で 修士[しゅうし] 論文[ろんぶん]を 書き上[かきあ]げた。,私は鈴木先生の指導の下で修士論文を書き上げた。,3792226123,0,
1249377448812,osIQ^l{@pG,1342696092615,1342696094,8, Intermediate ,"さんさんたる太陽の下で開会式が行われた。|The opening ceremony was held in (lit., under) the brilliant sun.|さんさんたる 太陽[たいよう]の 下[もと]で 開会[かいかい] 式[しき]が 行[おこな]われた。",さんさんたる太陽の下で開会式が行われた。,4220437526,0,
1249377486000,udWyeM2kdW,1342696092615,1342696094,8, Intermediate ,彼はカラヤンの下で指導法を学んだ。|He studied conducting under (Herbert von) Karajan.|彼[かれ]はカラヤンの 下[もと]で 指導[しどう] 法[ほう]を 学[まな]んだ。,彼はカラヤンの下で指導法を学んだ。,1371573981,0,
1249377544234,O-_A;j8uO,1342696092615,1342696094,8, Intermediate ,"弁護士の立ち会いの下で私達の離婚が成立した。|Our divorce was agreed upon in (lit., under) the presence of attorneys.|弁護士[べんごし]の 立ち会[たちあ]いの 下[もと]で 私[わたし] 達[たち]の 離婚[りこん]が 成立[せいりつ]した。",弁護士の立ち会いの下で私達の離婚が成立した。,3033597315,0,
1249377586375,q@DD8a8@!?,1342696092615,1342696094,8, Intermediate ,囚人達は厳しい監視の下で強制労働をさせられた。|The prisoners were forced to work under strict supervision.|囚人[しゅうじん] 達[たち]は 厳[きび]しい 監視[かんし]の 下[もと]で 強制[きょうせい] 労働[ろうどう]をさせられた。,囚人達は厳しい監視の下で強制労働をさせられた。,2829093346,0,
1249377634187,e.*Xjf4xFK,1342696092615,1342696094,8, Intermediate ,このインフレの下では金を貯めても意味がない。|With this inflation there's no point in saving money.|このインフレの 下[もと]では 金[きん]を 貯[た]めても 意味[いみ]がない。,このインフレの下では金を貯めても意味がない。,3629946828,0,
1249377753625,uqv?$?5P;@,1342696092615,1342696094,8, Intermediate ,私はもうけは折半という約束の下にこの仕事をしている。|I'm doing this job with the promise that the profit will be divided in half (and one half will be given to me).|私[わたし]はもうけは 折半[せっぱん]という 約束[やくそく]の 下[もと]にこの 仕事[しごと]をしている。,私はもうけは折半という約束の下にこの仕事をしている。,2975217646,0,
1249377797984,jbXB72oRI:,1342696092615,1342696094,8, Intermediate ,田口先生の許可の下にこの実験室を使っている。|We are using this lab with Prof. Taguchi's permission.|田口[たぐち] 先生[せんせい]の 許可[きょか]の 下[もと]にこの 実験[じっけん] 室[しつ]を 使[つか]っている。,田口先生の許可の下にこの実験室を使っている。,3349232321,0,
1249377848125,r^3iYrglwo,1342696092615,1342696094,8, Intermediate ,この計画は書類の上では問題なさそうだ。|There seems to be no problem with this plan as far as the documents are concerned.|この 計画[けいかく]は 書類[しょるい]の 上[うえ]では 問題[もんだい]なさそうだ。,この計画は書類の上では問題なさそうだ。,3315564324,0,
1249377922609,d=Ta8B:APJ,1342696092615,1342696094,8, Intermediate ,"計算の上では二百万円ぐらいもうかることになっている。|According to the calculations, we are supposed to make a profit of (about) two million yen.|計算[けいさん]の 上[うえ]では 二百[にひゃく] 万[まん] 円[えん]ぐらいもうかることになっている。",計算の上では二百万円ぐらいもうかることになっている。,3593042970,0,
1249378001531,rup?k)`5W?,1342696092615,1342696094,8, Intermediate ,"このプロジェクトは話の上ではうまく行きそうだが、何となく不安だ。|Although in theory (lit., As far as the story is concerned,) it looks like this project will work out, I feem somewhat uneasy.|このプロジェクトは 話[はなし]の 上[うえ]ではうまく 行[い]きそうだが、 何[なん]となく 不安[ふあん]だ。",このプロジェクトは話の上ではうまく行きそうだが、何となく不安だ。,3916849381,0,
1249378053906,fTciq5^#DS,1342696092615,1342696094,8, Intermediate ,"数字の上では川野の方が倉田より強そうだ。|Statistically， (lit., As far as the figures are concerned,) Kawano looks stronger than Kurata.|数字[すうじ]の 上[うえ]では 川野[かわの]の 方[ほう]が 倉田[くらた]より 強[つよ]そうだ。",数字の上では川野の方が倉田より強そうだ。,737544396,0,
1249378137062,g]ftOo3yF.,1342696092615,1342696094,8, Intermediate ,"大野は仕事の上では完全主儀者だが、私生活はだらしがない。|Ohno is a perfectionist at work (lit., as far as his business is concerned) but messy in his private life.|大野[おおの]は 仕事[しごと]の 上[うえ]では 完全[かんぜん] 主[しゅ] 儀[ぎ] 者[しゃ]だが、 私生活[しせいかつ]はだらしがない。",大野は仕事の上では完全主儀者だが、私生活はだらしがない。,134834656,0,
1249378180062,i7~dHB2[j7,1342696092615,1342696094,8, Intermediate ,"彼の行為は法律の上では罰しようがない。|There's no way to punish his conduct legally (lit., from the legal point of view).|彼[かれ]の 行為[こうい]は 法律[ほうりつ]の 上[うえ]では 罰[ばっ]しようがない。",彼の行為は法律の上では罰しようがない。,256753284,0,
1249378228218,mq+^CiWC!i,1342696092615,1342696094,8, Intermediate ,吉田さんと最後に会ったのは１９８５年の五月のことだ。|It was in May 1985 that I last met Mr. Yoshida.|吉田[よしだ]さんと 最後[さいご]に 会[あ]ったのは１９８５ 年[ねん]の 五月[ごがつ]のことだ。,吉田さんと最後に会ったのは１９８５年の五月のことだ。,2427042362,0,
1249378274453,d$yirx(MeA,1342696092615,1342696094,8, Intermediate ,日本語の面白さが分かり始めたのはごく最近のことだ。|It was only recently that I began to understand how interesting Japanese is.|日本語[にほんご]の 面白[おもしろ]さが 分[わ]かり 始[はじ]めたのはごく 最近[さいきん]のことだ。,日本語の面白さが分かり始めたのはごく最近のことだ。,932209723,0,
1249378324968,kM5<S~4W!/,1342696092615,1342696094,8, Intermediate ,本格的なロボットが現れたのは１９６０年代後半のことである。|It was in the late sixties when genuine robots came out.|本格[ほんかく] 的[てき]なロボットが 現[あらわ]れたのは１９６０ 年代[ねんだい] 後半[こうはん]のことである。,本格的なロボットが現れたのは１９６０年代後半のことである。,2420608740,0,
1249378369546,s??k9r<$O3,1342696092615,1342696094,8, Intermediate ,ゲラ刷りが出来るのは来月の終わりのことになるだろう。|It will be around the end of next month when we get galley proofs.|ゲラ刷[げらず]りが 出来[でき]るのは 来月[らいげつ]の 終[お]わりのことになるだろう。,ゲラ刷りが出来るのは来月の終わりのことになるだろう。,1845631959,0,
1249378462109,qtxFGve90N,1342696092615,1342696094,8, Intermediate ,日本製品の評判が悪かったのは戦後二十年くらいの間のことだ。|It was for a period of about twenty years after World War II that the reputation of Japanese products was bad.|日本[にほん] 製品[せいひん]の 評判[ひょうばん]が 悪[わる]かったのは 戦後[せんご] 二十年[にじゅうねん]くらいの 間[あいだ]のことだ。,日本製品の評判が悪かったのは戦後二十年くらいの間のことだ。,1109413622,0,
1249378577171,vhuK|027ZR,1342696092615,1342696094,8, Intermediate ,"健一と利子が仲良く歩いているところを見たのはつい一か月ほど前のことなのに彼らはもう別れたという話だ。|Although it was only (about) a month ago when I saw Ken'ichi and Toshiko walking together intimately, I heard they've already split up.|健一[けんいち]と 利子[としこ]が 仲良[なかよ]く 歩[ある]いているところを 見[み]たのはつい 一か月[いっかげつ]ほど 前[まえ]のことなのに 彼[かれ]らはもう 別[わか]れたという 話[はなし]だ。",健一と利子が仲良く歩いているところを見たのはつい一か月ほど前のことなのに彼らはもう別れたという話だ。,2095348392,0,
1249378642281,jx)G`#9{0},1342696092615,1342696094,8, Intermediate ,グローバルな時代に自国のことだけを考えるわけにはいかぬ。|In the global age we cannot think of our own contry alone.|グローバルな 時代[じだい]に 自国[じこく]のことだけを 考[かんが]えるわけにはいかぬ。,グローバルな時代に自国のことだけを考えるわけにはいかぬ。,767915220,0,
1249378684031,qR9&Y$=v)/,1342696092615,1342696094,8, Intermediate ,"知らぬことを知らぬと言うには勇気が要る。|When you don't know something, it takes courage to admit it.|知[し]らぬことを 知[し]らぬと 言[い]うには 勇気[ゆうき]が 要[い]る。",知らぬことを知らぬと言うには勇気が要る。,3173903733,0,
1249378711421,fPqAN0vUo%,1342696092615,1342696094,8, Intermediate ,"彼は何を聞いても、知らぬとしか答えぬ。|No matter what I ask, he answers only that he does not know.|彼[かれ]は 何[なに]を 聞[き]いても、 知[し]らぬとしか 答[こた]えぬ。",彼は何を聞いても、知らぬとしか答えぬ。,4173029426,0,
1249378738343,i_n6^aLEQW,1342696092615,1342696094,8, Intermediate ,その日本人は英語が分からぬようだった。|That Japanese did not seem to understand English.|その 日本人[にほんじん]は 英語[えいご]が 分[わ]からぬようだった。,その日本人は英語が分からぬようだった。,3287294376,0,
1249378780875,gm/`xMvDQ^,1342696092615,1342696094,8, Intermediate ,"最近は滅多に酒を飲まぬが、若い頃はよく飲んだものだ。|I seldom drink these days, but I used to drink a lot when I was young.|最近[さいきん]は 滅多[めった]に 酒[さけ]を 飲[の]まぬが、 若[わか]い 頃[ころ]はよく 飲[の]んだものだ。",最近は滅多に酒を飲まぬが、若い頃はよく飲んだものだ。,908855560,0,
1249378821484,e;leKi9Lfl,1342696092615,1342696094,8, Intermediate ,日本語が話せる者はこの辺にはおらぬ|In this area there are not people who can speak Japanese.|日本語[にほんご]が 話[はな]せる 者[もの]はこの 辺[へん]にはおらぬ,日本語が話せる者はこの辺にはおらぬ,3358838108,0,
1249378875671,jwx`LW2^l/,1342696092615,1342696094,8, Intermediate ,"転ばぬ先の杖。|Prevention is better than cure. (lit., A cane in advance so as not to fall.)|転[ころ]ばぬ 先[さき]の 杖[つえ]。",転ばぬ先の杖。,2253626736,0,
1249378908765,jPcp98(Xrz,1342696092615,1342696094,8, Intermediate ,"知りぬが仏。|Ignorance is bliss. (lit., Not to know is to be a Buddha.)|知[し]りぬが 仏[ほとけ]。",知りぬが仏。,1931208431,0,
1249378928140,n0sV/_U9W5,1342696092615,1342696094,8, Intermediate ,"言わぬが花。|Better leave it unsaid. (lit., Not to speak is a flower.)|言[い]わぬが 花[はな]。",言わぬが花。,1113230248,0,
1249378943765,tK0t9XN(`8,1342696092615,1342696094,8, Intermediate ,この本が面白くない。|This book isn't interesting.|この 本[ほん]が 面白[おもしろ]くない。,この本が面白くない。,1026553271,0,
1249378972812,dE;5FxW7S`,1342696092615,1342696094,8, Intermediate ,朝ご飯を食べずに学校へ行った。|I went to school without eating breakfast.|朝[あさ]ご 飯[はん]を 食[た]べずに 学校[がっこう]へ 行[い]った。,朝ご飯を食べずに学校へ行った。,3611683073,0,
1249379000281,k&pVE;@q8K,1342696092615,1342696094,8, Intermediate ,昼ご飯を食べずに仕事をした。|I worked without eating my lunch.|昼[ひる]ご 飯[はん]を 食[た]べずに 仕事[しごと]をした。,昼ご飯を食べずに仕事をした。,938178322,0,
1249379042906,s^J:i[Z&lZ,1342696092615,1342696094,8, Intermediate ,"今日は風邪ぎみで、会社にも行かず、家で寝ていた。|I felt a cold coming on today, so I stayed in bed at home, without going to work.|今日[きょう]は 風邪[かぜ]ぎみで、 会社[かいしゃ]にも 行[い]かず、 家[いえ]で 寝[ね]ていた。",今日は風邪ぎみで、会社にも行かず、家で寝ていた。,877421552,0,
1249379058656,qn[`#o/djW,1342696092615,1342696094,8, Intermediate ,そうは思わぬ。|I don't think so.|そうは 思[おも]わぬ。,そうは思わぬ。,2735238587,0,
1249379098984,cBnW/V;QwD,1342696092615,1342696094,8, Intermediate ,知らぬことを知っていると言ってはいけない。|You shouldn't say you know what you don't know.|知[し]らぬことを 知[し]っていると 言[い]ってはいけない。,知らぬことを知っていると言ってはいけない。,644902517,0,
1249379148421,uq:hu8ooOc,1342696092615,1342696094,8, Intermediate ,お急ぎですか。|Are you in a hurry?|お 急[いそ]ぎですか。,お急ぎですか。,1010241595,0,
1249379177453,dSN5QB0+bd,1342696092615,1342696094,8, Intermediate ,今お持ちのカードはもう使えません。|You can no longer use the card you have now.|今[いま]お 持[も]ちのカードはもう 使[つか]えません。,今お持ちのカードはもう使えません。,1606829666,0,
1249379198546,u0V&C%qS.Y,1342696092615,1342696094,8, Intermediate ,"もう皆さんお集まりです。|Everybody is here (lit., has gathered) now.|もう 皆[みな]さんお 集[あつ]まりです。",もう皆さんお集まりです。,3305079772,0,
1249379236109,b*isoS@th`,1342696092615,1342696094,8, Intermediate ,"河野さん、課長がお呼びですよ。|Mr. Kono, the Section Chief wants to see you (lit., is calling you).|河野[こうの]さん、 課長[かちょう]がお 呼[よ]びですよ。",河野さん、課長がお呼びですよ。,1938466650,0,
1249379266203,"ivQjn,GB=C",1342696092615,1342696094,8, Intermediate ,コピーはもうお済ですか。|Have you already finished copying?|コピーはもうお 済[すみ]ですか。,コピーはもうお済ですか。,755998172,0,
1249379286671,"vbueY,Pgda",1342696092615,1342696094,8, Intermediate ,どんな人をお望みですか。|What kind of person would you like?|どんな 人[ひと]をお 望[のぞ]みですか。,どんな人をお望みですか。,2398799468,0,
1249379311859,r(Yci>`xf<,1342696092615,1342696094,8, Intermediate ,お客様はまだお帰りじゃありません。|The guests haven't left yet.|お 客様[きゃくさま]はまだお 帰[かえ]りじゃありません。,お客様はまだお帰りじゃありません。,703707942,0,
1249379343921,jD9ypCM_D],1342696092615,1342696094,8, Intermediate ,"お疲れでしたらこの部屋でしばらくお休み下さい。|If you are tired, please take a rest in this room for a while.|お 疲[つか]れでしたらこの 部屋[へや]でしばらくお 休[やす]み 下[くだ]さい。",お疲れでしたらこの部屋でしばらくお休み下さい。,3220157966,0,
1249379379265,rZq%O{%:J(,1342696092615,1342696094,8, Intermediate ,今お使いのワープロはいつお買いになりましたか。|When did you buy the word processor you are using now?|今[こん]お 使[つか]いのワープロはいつお 買[か]いになりましたか。,今お使いのワープロはいつお買いになりましたか。,2699110451,0,
1249379402703,nx|W:58@dt,1342696092615,1342696094,8, Intermediate ,"先生は今何をご研究ですか。|What are you researching now, Professor?|先生[せんせい]は 今[いま] 何[なに]をご 研究[けんきゅう]ですか。",先生は今何をご研究ですか。,821105647,0,
1249379450312,o0v|$02Q2+,1342696092615,1342696094,8, Intermediate ,天皇陛下がご訪問の国々はどこですか。|Which countries is the Emperor going to visit?|天皇陛下[てんのうへいか]がご 訪問[ほうもん]の 国々[くにぐに]はどこですか。,天皇陛下がご訪問の国々はどこですか。,4064384457,0,
1249379480578,oax53z#1pH,1342696092615,1342696094,8, Intermediate ,お客様がもうすぐお帰りです。|The guests are leaving soon.|お 客様[きゃくさま]がもうすぐお 帰[かえ]りです。,お客様がもうすぐお帰りです。,1892733970,0,
1249379493781,q54mVn0K-z,1342696092615,1342696094,8, Intermediate ,今何をお読みですか。|What are you reading now?|今[いま] 何[なに]をお 読[よ]みですか。,今何をお読みですか。,458185441,0,
1249379558250,e~QB=*}%Ej,1342696092615,1342696094,8, Intermediate ,先生がお一人で部屋を掃除しておられる。|The teacher is cleaning the room by himself.|先生[せんせい]がお 一人[ひとり]で 部屋[へや]を 掃除[そうじ]しておられる。,先生がお一人で部屋を掃除しておられる。,4166903496,0,
1249379636750,oTLI>APY{h,1342696092615,1342696094,8, Intermediate ,"私のうちでは、父をはじめとして、家族全員スポーツが好きだ。|In my family, starting with my father, all of us like sports.|私[わたし]のうちでは、 父[ちち]をはじめとして、 家族[かぞく] 全員[ぜんいん]スポーツが 好[す]きだ。",私のうちでは、父をはじめとして、家族全員スポーツが好きだ。,2084287425,0,
1249379673093,vRly}E91a8,1342696092615,1342696094,8, Intermediate ,"キャシーは、すしをはじめとして、日本食なら何でも食べる。|Starting with sushi, Cathy eats any Japanese cuisine.|キャシーは、すしをはじめとして、 日本[にほん] 食[しょく]なら 何[なに]でも 食[た]べる。",キャシーは、すしをはじめとして、日本食なら何でも食べる。,3424482668,0,
1249379732171,k.i]v$4;Rf,1342696092615,1342696094,8, Intermediate ,"今年は大阪をはじめ、関西地方はどこも梅雨が短かった。|This year, starting with Osaka, the rainy season was short in all parts of the Kansai district.|今年[ことし]は 大阪[おおさか]をはじめ、 関西[かんさい] 地方[ちほう]はどこも 梅雨[つゆ]が 短[みじか]かった。",今年は大阪をはじめ、関西地方はどこも梅雨が短かった。,3912364716,0,
1249379793546,s^msI)aEEu,1342696092615,1342696094,8, Intermediate ,"この会社は、社長をはじめとして、社員一同が同じ食堂で昼ご飯を食べている。|At this company, starting with the president, all the employees eat lunch in the same cafeteria.|この 会社[かいしゃ]は、 社長[しゃちょう]をはじめとして、 社員[しゃいん] 一同[いちどう]が 同[おな]じ 食堂[しょくどう]で 昼[ひる]ご 飯[はん]を 食[た]べている。",この会社は、社長をはじめとして、社員一同が同じ食堂で昼ご飯を食べている。,2952263228,0,
1249379870671,t(7`E;guly,1342696092615,1342696094,8, Intermediate ,この事件には、警察をはじめ、近くの住民が皆強い興味を示した。|Not only the police but also the nearby residents showed a strong interest in this incident.|この 事件[じけん]には、 警察[けいさつ]をはじめ、 近[ちか]くの 住民[じゅうみん]が 皆[みな] 強[つよ]い 興味[きょうみ]を 示[しめ]した。,この事件には、警察をはじめ、近くの住民が皆強い興味を示した。,376226295,0,
1249379891765,geMYmy(#Ci,1342696092615,1342696094,8, Intermediate ,少々お待ち下さい。|Please wait a moment.|少々[しょうしょう]お 待[ま]ち 下[くだ]さい。,少々お待ち下さい。,314438140,0,
1249379910828,lR7XNFDK<},1342696092615,1342696094,8, Intermediate ,電話でご注文下さい。|Please order by phone.|電話[でんわ]でご 注文[ちゅうもん] 下[くだ]さい。,電話でご注文下さい。,2994607828,0,
1249379925312,tBQl{OTln8,1342696092615,1342696094,8, Intermediate ,このペンをお使い下さい。|Please use this pen.|このペンをお 使[つか]い 下[くだ]さい。,このペンをお使い下さい。,4223824582,0,
1249379946093,qCl6J`mM*F,1342696092615,1342696094,8, Intermediate ,時間があまりありませんのでお急ぎ下さい。|Please hurry because we don't have much time.|時間[じかん]があまりありませんのでお 急[いそ]ぎ 下[くだ]さい。,時間があまりありませんのでお急ぎ下さい。,990152001,0,
1249379979531,o-!&j$v*{l,1342696092615,1342696094,8, Intermediate ,どうぞお気軽にご相談下さい。|Please feel free to consult with us.|どうぞお 気軽[きがる]にご 相談[そうだん] 下[くだ]さい。,どうぞお気軽にご相談下さい。,3990174147,0,
1249380015843,vK4M{xl;uH,1342696092615,1342696094,8, Intermediate ,"便利でお得な周遊券をご利用下さい。|Please use excursion tickets, which are convenient and economical.|便利[べんり]でお 得[とく]な 周遊[しゅうゆう] 券[けん]をご 利用[りよう] 下[くだ]さい。",便利でお得な周遊券をご利用下さい。,221933211,0,
1249380050281,cAa]TAv36F,1342696092615,1342696094,8, Intermediate ,ご自分で掃除して下さい。|Please clean up by yourself.|ご 自分[じぶん]で 掃除[そうじ]して 下[くだ]さい。,ご自分で掃除して下さい。,2775287846,0,
1249380096250,ck[254y-X1,1342696092615,1342696094,8, Intermediate ,ぬるま湯で洗濯なさって下さい。|Please wash in lukewarm water.|ぬるま 湯[ゆ]で 洗濯[せんたく]なさって 下[くだ]さい。,ぬるま湯で洗濯なさって下さい。,102657050,0,
1249380122171,t)%-Mls]ve,1342696092615,1342696094,8, Intermediate ,今晩お電話下さい。|Please give me a call tonight.|今晩[こんばん]お 電話[でんわ] 下[くだ]さい。,今晩お電話下さい。,3797213164,0,
1249380192906,lajoD2f]vD,1342696092615,1342696094,8, Intermediate ,この部屋は使わないで下さい。|Please do not use this room.|この 部屋[へや]は 使[つか]わないで 下[くだ]さい。,この部屋は使わないで下さい。,3794717448,0,
1249380209093,e<95N&pKYr,1342696092615,1342696094,8, Intermediate ,見ていって下さい。|Please look at it before you go.|見[み]ていって 下[くだ]さい。,見ていって下さい。,525640953,0,
1249380231968,sHVo1`pgie,1342696092615,1342696094,8, Intermediate ,食べてしまって下さい。|Please finish eating.|食[た]べてしまって 下[くだ]さい。,食べてしまって下さい。,3009642538,0,
1249384579484,qQvzn*G8rf,1342696092615,1342696094,8, Intermediate ,来年の景気は今年よりもいいように思われる。|It seems that the business conditions of the coming year will be better than those of this year.|来年[らいねん]の 景気[けいき]は 今年[ことし]よりもいいように 思[おも]われる。,来年の景気は今年よりもいいように思われる。,3333596852,0,
1249384637671,tb4`cxpzyw,1342696092615,1342696094,8, Intermediate ,この病気の治療は約一か月かかると思われる。|It appears that the treatment of this disease will take approximately one month.|この 病気[びょうき]の 治療[ちりょう]は 約[やく] 一か月[いっかげつ]かかると 思[おも]われる。,この病気の治療は約一か月かかると思われる。,2030698663,0,
1249385021171,f9%eH_[<`K,1342696092615,1342696094,8, Intermediate ,日本の輸出は今後あまり伸びないように思われる。|It seems that Japanese exports are not going to grow so much in the future.|日本[にほん]の 輸出[ゆしゅつ]は 今後[こんご]あまり 伸[の]びないように 思[おも]われる。,日本の輸出は今後あまり伸びないように思われる。,1991623258,0,
1249385100031,o7}TF/a]uw,1342696092615,1342696094,8, Intermediate ,子供の非行を犯罪映画に結び付けるのは短絡的なように思われる。|It appears too simplistic to realte children's delinquancy to crime movies.|子供[こども]の 非行[ひこう]を 犯罪[はんざい] 映画[えいが]に 結び付[むすびつ]けるのは 短絡[たんらく] 的[てき]なように 思[おも]われる。,子供の非行を犯罪映画に結び付けるのは短絡的なように思われる。,309978391,0,
1249385172218,ghe)SvyR:x,1342696092615,1342696094,8, Intermediate ,この大学の教育は理工系が特にいいように思われる。|Education at this university seems to be particularly good in science and engineering.|この 大学[だいがく]の 教育[きょういく]は 理工[りこう] 系[けい]が 特[とく]にいいように 思[おも]われる。,この大学の教育は理工系が特にいいように思われる。,986337963,0,
1249385276062,g9{e5H2(WF,1342696092615,1342696094,8, Intermediate ,"二十一世紀は情報化がもっと進んで、世界が一つの共同体になるだろうと思われる。|It seems to me that in the 21st century society will become more information oriented, and the world will become one community.|二十一世紀[にじゅういっせいき]は 情報[じょうほう] 化[か]がもっと 進[すす]んで、 世界[せかい]が 一[ひと]つの 共同[きょうどう] 体[たい]になるだろうと 思[おも]われる。",二十一世紀は情報化がもっと進んで、世界が一つの共同体になるだろうと思われる。,1555680616,0,
1249385322859,m}[/3DF|||,1342696092615,1342696094,8, Intermediate ,日本語を習う時はローマ字を使わない方がよいと思われる。|When you learn Japanese it seems better not to use romanization.|日本語[にほんご]を 習[なら]う 時[とき]は ローマ字[ろーまじ]を 使[つか]わない 方[ほう]がよいと 思[おも]われる。,日本語を習う時はローマ字を使わない方がよいと思われる。,3803363084,0,
1249385394671,binSCY)Cvo,1342696092615,1342696094,8, Intermediate ,"健康管理には毎日三十分ぐらいの運動をするのが効果的だと思われる。|To look after your health, it is apparently effective to exercise for about 30 minutes every day.|健康[けんこう] 管理[かんり]には 毎日[まいにち] 三十分[さんじゅっぷん]ぐらいの 運動[うんどう]をするのが 効果[こうか] 的[てき]だと 思[おも]われる。",健康管理には毎日三十分ぐらいの運動をするのが効果的だと思われる。,962423592,0,
1249385448078,kG)Wil2Wu&,1342696092615,1342696094,8, Intermediate ,私には来年の景気は今年よりもいいように思われる。|To me it seems that the business conditions of the coming year are better than those of this year.|私[わたし]には 来年[らいねん]の 景気[けいき]は 今年[ことし]よりもいいように 思[おも]われる。,私には来年の景気は今年よりもいいように思われる。,3956853225,0,
1249385506812,s)@Ic10I)x,1342696092615,1342696094,8, Intermediate ,私にはこの病気の治療は約一か月かかると思われる。|To me it appears that the treatment of this disease takes approximately one month.|私[わたし]にはこの 病気[びょうき]の 治療[ちりょう]は 約[やく] 一か月[いっかげつ]かかると 思[おも]われる。,私にはこの病気の治療は約一か月かかると思われる。,3845156931,0,
1249385538656,bn_l(}R0/F,1342696092615,1342696094,8, Intermediate ,"そんなことをしたら、人にばかだと思われますよ。|If you do such a thing, you will be regarded as a fool.|そんなことをしたら、 人[ひと]にばかだと 思[おも]われますよ。",そんなことをしたら、人にばかだと思われますよ。,108939621,0,
1249385580500,Y}|+FPj~s,1342696092615,1342696094,8, Intermediate ,日本は外国人に不思議な国だと思われている。|Foreigners consider Japan to be an enigmatic country.|日本[にほん]は 外国[がいこく] 人[じん]に 不思議[ふしぎ]な 国[くに]だと 思[おも]われている。,日本は外国人に不思議な国だと思われている。,828251644,0,
1249385615671,vi14bx-?UK,1342696092615,1342696094,8, Intermediate ,山田には会社の仕事が単調に思われた。|To Yamada the company work seemed monotonous.|山田[やまだ]には 会社[かいしゃ]の 仕事[しごと]が 単調[たんちょう]に 思[おも]われた。,山田には会社の仕事が単調に思われた。,723831058,0,
1249385659187,cqvs7Et_*Q,1342696092615,1342696094,8, Intermediate ,加代子には結婚はまだ夢のように思われた。|For Kayoko marriage still seemed like a dream.|加代子[かよこ]には 結婚[けっこん]はまだ 夢[ゆめ]のように 思[おも]われた。,加代子には結婚はまだ夢のように思われた。,1596811677,0,
1249385728156,tzT$Q6Dw&1,1342696092615,1342696094,8, Intermediate ,"この入口は従業員専用になっており、一般の人はここからは入れない。|This entreance is for employees only and other people (lit., general people) cannot enter from here.|この 入口[いりぐち]は 従業[じゅうぎょう] 員[いん] 専用[せんよう]になっており、 一般[いっぱん]の 人[ひと]はここからは 入[い]れない。",この入口は従業員専用になっており、一般の人はここからは入れない。,2003840092,0,
1249385797656,s-<I5hC#;/,1342696092615,1342696094,8, Intermediate ,彼は最近プラモデルに凝っており、暇さえあれば模型の飛行機を組み立てている。|He is crazy about plastic models these days and is assembling model planes whenever he has free time.|彼[かれ]は 最近[さいきん]プラモデルに 凝[こ]っており、 暇[ひま]さえあれば 模型[もけい]の 飛行機[ひこうき]を 組み立[くみた]てている。,彼は最近プラモデルに凝っており、暇さえあれば模型の飛行機を組み立てている。,3852327775,0,
